1972.2; 4482.0
1974.3; 6607.3
1976.3; 27213
1977.2; 28174
1980.5; 1.2892e+5
1983.5; 2.5217e+5
1986.7; 2.5157e+5
1987.7; 1.0742e+6
1991.9; 2.8877e+6
1994.0; 5.2650e+6
1996.1; 7.2307e+6
1997.2; 6.9735e+6
1998.2; 8.9295e+6
1999.2; 2.0153e+7
1999.2; 3.9504e+7
2000.3; 4.5482e+7
2003.4; 1.0249e+8
2004.6; 1.4594e+8
2004.4; 2.1550e+8
2005.5; 2.6632e+8
2006.5; 3.6604e+8
2007.6; 7.1697e+8
2009.6; 2.2242e+9
2013.8; 1.2579e+9
2016.0; 2.9390e+9
